displacement_tonnes,engine_power_kw,hull_coefficient,speed_knots,wave_height_m,wind_speed_kn,current_speed_kn,ship_type,fuel_type,load_condition,fuel_rate_tpd
56.0,2870.0,0.491,34.78,1.71,20.9,1.03,Interceptor,MGO,Ballast,14.661
70.0,2775.0,0.388,23.55,1.5,19.9,0.45,Interceptor,MGO,Laden,6.387
51.0,2377.0,0.446,19.72,1.29,7.2,1.84,Interceptor,MGO,Laden,2.533
538.0,4881.0,0.515,8.91,1.43,19.6,-1.01,Fast_Patrol,MGO,Ballast,3.195
1729.0,7899.0,0.669,15.64,6.42,41.9,1.75,Offshore_Patrol,MGO,Ballast,23.907
679.0,6023.0,0.489,22.45,1.19,9.1,1.16,Fast_Patrol,MGO,Ballast,23.218
1825.0,7980.0,0.62,22.35,3.73,29.6,-1.12,Offshore_Patrol,MGO,Laden,92.516
602.0,5938.0,0.505,8.63,2.59,20.0,-1.29,Fast_Patrol,MGO,Ballast,3.249
1106.0,7981.0,0.615,11.71,2.14,8.6,0.43,Offshore_Patrol,MGO,Ballast,8.101
2321.0,8775.0,0.611,16.56,1.39,11.4,0.72,Offshore_Patrol,MGO,Ballast,26.127
703.0,7054.0,0.541,16.45,0.44,0.5,0.97,Fast_Patrol,MGO,Laden,10.133
69.0,2660.0,0.441,8.99,1.16,3.1,-0.73,Interceptor,MGO,Laden,0.655
30.0,3081.0,0.467,34.61,1.41,10.1,2.9,Interceptor,MGO,Ballast,8.841
387.0,5195.0,0.559,9.17,1.76,14.9,-1.32,Fast_Patrol,MGO,Laden,3.422
453.0,9688.0,0.512,9.79,4.24,23.5,1.43,Fast_Patrol,MGO,Ballast,2.095
54.0,2320.0,0.38,25.55,1.58,14.7,-2.06,Interceptor,MGO,Ballast,7.185
1591.0,7997.0,0.62,23.8,0.07,5.7,-0.91,Offshore_Patrol,MGO,Laden,77.488
1804.0,9811.0,0.696,10.22,3.14,27.3,1.09,Offshore_Patrol,HFO,Laden,9.575
78.0,2574.0,0.456,9.95,2.54,19.1,2.12,Interceptor,MGO,Laden,0.607
57.0,3929.0,0.418,18.79,2.22,21.8,1.37,Interceptor,MGO,Laden,2.253
48.0,2038.0,0.396,21.81,3.23,28.3,-0.17,Interceptor,MGO,Ballast,3.803
583.0,4341.0,0.543,14.14,2.06,9.5,-1.36,Fast_Patrol,MGO,Ballast,8.573
1576.0,5814.0,0.617,19.57,3.61,35.4,1.55,Offshore_Patrol,VLSFO,Laden,44.275
609.0,6280.0,0.493,7.72,3.31,31.0,-0.19,Fast_Patrol,MGO,Laden,2.313
50.0,2890.0,0.41,11.51,2.6,19.0,1.77,Interceptor,MGO,Ballast,0.57
838.0,6345.0,0.437,20.16,4.88,29.4,1.4,Fast_Patrol,MGO,Laden,21.078
30.0,2300.0,0.461,26.97,1.96,21.0,0.66,Interceptor,MGO,Laden,5.418
333.0,6646.0,0.453,8.82,1.27,9.1,-0.94,Fast_Patrol,MGO,Laden,2.132
546.0,5382.0,0.492,22.3,2.66,15.6,-0.87,Fast_Patrol,MGO,Ballast,26.754
541.0,6290.0,0.532,16.99,0.93,8.7,0.75,Fast_Patrol,MGO,Ballast,9.393
579.0,5323.0,0.492,12.97,0.69,15.1,0.22,Fast_Patrol,MGO,Ballast,5.184
2228.0,6302.0,0.609,18.1,1.27,19.9,2.3,Offshore_Patrol,MGO,Laden,29.168
45.0,2549.0,0.449,24.51,1.98,26.2,0.78,Interceptor,MGO,Ballast,5.287
1783.0,12399.0,0.622,7.99,1.03,9.9,0.68,Offshore_Patrol,MGO,Laden,5.238
76.0,2881.0,0.415,12.01,1.84,15.2,1.91,Interceptor,MGO,Laden,0.812
51.0,2407.0,0.38,34.69,0.39,6.5,-0.71,Interceptor,MGO,Ballast,11.137
1023.0,8219.0,0.593,24.69,2.6,17.3,0.68,Offshore_Patrol,HFO,Laden,61.252
758.0,8248.0,0.547,19.13,1.9,13.0,-0.97,Fast_Patrol,MGO,Ballast,23.04
53.0,3344.0,0.38,33.46,2.4,17.2,1.13,Interceptor,MGO,Laden,11.915
655.0,5238.0,0.573,14.38,1.61,24.0,1.96,Fast_Patrol,VLSFO,Ballast,6.24
358.0,5822.0,0.464,6.9,0.7,4.9,0.29,Fast_Patrol,MGO,Ballast,1.361
2112.0,7174.0,0.558,20.65,1.37,14.3,-1.96,Offshore_Patrol,VLSFO,Laden,80.979
734.0,5204.0,0.585,12.11,5.45,40.7,1.28,Fast_Patrol,MGO,Ballast,6.775
30.0,3811.0,0.45,12.97,0.72,19.9,1.88,Interceptor,MGO,Laden,0.53
731.0,5040.0,0.435,17.07,2.54,21.7,-0.83,Fast_Patrol,MGO,Ballast,14.191
36.0,3505.0,0.38,18.25,4.06,27.9,-0.74,Interceptor,MGO,Ballast,2.214
78.0,3615.0,0.415,31.84,0.52,3.2,1.24,Interceptor,MGO,Laden,13.163
582.0,4319.0,0.574,7.4,3.74,23.0,-1.04,Fast_Patrol,MGO,Ballast,3.248
1701.0,8954.0,0.55,13.57,3.01,23.0,-1.27,Offshore_Patrol,VLSFO,Ballast,19.204
69.0,2172.0,0.527,17.19,0.9,8.9,-1.01,Interceptor,MGO,Ballast,3.013
1991.0,10381.0,0.591,16.2,0.48,7.6,-0.47,Offshore_Patrol,MGO,Laden,28.514
356.0,6806.0,0.499,21.84,4.79,36.7,0.96,Fast_Patrol,MGO,Laden,18.829
2333.0,10154.0,0.667,12.22,0.73,6.1,0.26,Offshore_Patrol,MGO,Ballast,13.949
41.0,2854.0,0.438,33.64,1.14,13.7,1.21,Interceptor,MGO,Laden,10.814
532.0,5193.0,0.491,13.2,6.49,49.2,0.76,Fast_Patrol,VLSFO,Ballast,6.9
51.0,3280.0,0.45,11.01,1.42,4.4,1.69,Interceptor,MGO,Ballast,0.58
60.0,3523.0,0.38,26.72,0.44,8.5,1.33,Interceptor,MGO,Ballast,4.899
42.0,4052.0,0.38,22.99,0.33,14.2,-1.26,Interceptor,MGO,Ballast,3.482
30.0,3641.0,0.452,15.39,1.73,17.5,-0.35,Interceptor,MGO,Ballast,1.108
58.0,3538.0,0.409,26.53,1.52,11.0,1.6,Interceptor,MGO,Ballast,5.49
69.0,4580.0,0.467,5.73,0.78,12.8,0.56,Interceptor,MGO,Laden,0.414
1605.0,7653.0,0.667,10.24,0.32,4.3,-0.56,Offshore_Patrol,MGO,Laden,8.361
1980.0,8077.0,0.575,22.92,1.71,19.7,-0.38,Offshore_Patrol,MGO,Laden,79.973
69.0,3058.0,0.426,11.93,0.48,10.2,1.11,Interceptor,MGO,Ballast,0.884
1691.0,8399.0,0.614,16.7,1.1,21.1,-0.37,Offshore_Patrol,MGO,Ballast,26.075
73.0,2827.0,0.562,12.84,0.96,10.2,1.43,Interceptor,MGO,Laden,1.173
606.0,5043.0,0.5,9.71,0.87,12.4,-0.18,Fast_Patrol,MGO,Ballast,3.147
2395.0,9560.0,0.625,12.39,0.54,6.6,1.85,Offshore_Patrol,HFO,Ballast,11.492
670.0,4844.0,0.468,5.19,0.54,8.8,1.46,Fast_Patrol,MGO,Laden,1.608
37.0,3106.0,0.401,8.52,2.64,16.6,-0.63,Interceptor,MGO,Laden,0.472
338.0,6365.0,0.56,6.95,2.35,25.7,0.98,Fast_Patrol,MGO,Ballast,1.257
458.0,6026.0,0.472,10.46,0.19,7.3,-1.6,Fast_Patrol,MGO,Ballast,3.854
682.0,6032.0,0.477,13.44,3.58,26.7,0.11,Fast_Patrol,MGO,Ballast,7.301
730.0,5086.0,0.445,8.53,0.79,14.3,0.01,Fast_Patrol,MGO,Ballast,3.074
602.0,6522.0,0.471,17.53,0.71,16.9,-2.01,Fast_Patrol,MGO,Laden,17.653
61.0,2451.0,0.436,6.02,1.18,23.5,-2.1,Interceptor,MGO,Ballast,0.562
688.0,5205.0,0.472,9.47,0.98,6.7,1.45,Fast_Patrol,MGO,Laden,2.817
56.0,3041.0,0.388,15.59,3.85,31.6,-0.03,Interceptor,MGO,Ballast,1.689
2032.0,9082.0,0.591,22.03,1.87,21.0,0.2,Offshore_Patrol,MGO,Ballast,68.148
605.0,6084.0,0.469,26.96,0.84,9.6,-0.35,Fast_Patrol,MGO,Ballast,41.674
666.0,5832.0,0.493,17.99,1.52,10.9,1.52,Fast_Patrol,MGO,Ballast,9.986
567.0,3974.0,0.455,23.32,0.3,12.7,-1.8,Fast_Patrol,MGO,Laden,30.292
59.0,1964.0,0.465,11.55,1.48,9.4,1.02,Interceptor,MGO,Laden,0.767
57.0,2682.0,0.442,8.99,0.49,10.0,2.38,Interceptor,MGO,Ballast,0.396
608.0,8435.0,0.564,14.7,3.27,21.1,-0.96,Fast_Patrol,MGO,Laden,12.71
403.0,6690.0,0.494,9.71,2.14,18.1,-1.16,Fast_Patrol,MGO,Ballast,3.224
637.0,6216.0,0.515,15.34,1.4,5.7,0.47,Fast_Patrol,MGO,Laden,8.699
1991.0,7349.0,0.672,13.85,3.35,19.9,0.78,Offshore_Patrol,MGO,Laden,18.343
400.0,6406.0,0.534,14.48,1.84,7.0,-1.54,Fast_Patrol,VLSFO,Ballast,7.312
637.0,8463.0,0.581,19.34,3.78,41.0,-0.43,Fast_Patrol,VLSFO,Laden,29.958
497.0,7364.0,0.536,25.94,1.77,8.5,1.82,Fast_Patrol,MGO,Ballast,26.252
50.0,2931.0,0.386,9.72,2.23,22.8,2.3,Interceptor,MGO,Ballast,0.359
30.0,3570.0,0.411,29.79,2.88,18.5,-0.19,Interceptor,MGO,Laden,7.24
1504.0,8083.0,0.65,8.7,2.88,10.4,0.16,Offshore_Patrol,HFO,Laden,6.625
2300.0,8522.0,0.634,8.05,0.44,8.9,0.38,Offshore_Patrol,VLSFO,Laden,6.064
2351.0,11668.0,0.623,23.82,0.84,22.9,-3.0,Offshore_Patrol,MGO,Laden,142.549
77.0,3667.0,0.479,7.85,0.85,6.2,-0.9,Interceptor,MGO,Ballast,0.658
65.0,2422.0,0.474,26.75,2.0,26.2,-0.06,Interceptor,MGO,Ballast,9.464
594.0,6419.0,0.49,10.46,1.18,21.9,2.81,Fast_Patrol,MGO,Laden,2.429
1694.0,8681.0,0.557,12.65,0.34,1.6,0.51,Offshore_Patrol,MGO,Laden,9.737
38.0,4246.0,0.38,6.62,0.79,1.1,1.75,Interceptor,MGO,Ballast,0.249
67.0,3089.0,0.405,6.22,0.73,5.5,-0.23,Interceptor,MGO,Ballast,0.404
53.0,3144.0,0.497,18.27,5.23,41.8,0.54,Interceptor,MGO,Laden,3.571
2062.0,14956.0,0.674,12.91,4.42,21.4,-1.15,Offshore_Patrol,MGO,Laden,25.485
2235.0,8515.0,0.643,15.75,2.94,25.1,-1.78,Offshore_Patrol,MGO,Laden,45.149
436.0,5150.0,0.457,7.22,1.34,13.5,-1.36,Fast_Patrol,MGO,Laden,2.2
54.0,2029.0,0.417,16.46,2.43,16.3,-0.54,Interceptor,MGO,Laden,2.35
490.0,5339.0,0.514,21.45,2.57,18.0,-0.12,Fast_Patrol,MGO,Ballast,21.867
594.0,3836.0,0.542,5.01,0.83,9.1,-0.78,Fast_Patrol,VLSFO,Laden,2.23
48.0,2628.0,0.431,21.37,1.55,14.8,-2.84,Interceptor,MGO,Ballast,4.88
68.0,3630.0,0.465,26.08,0.84,18.3,0.78,Interceptor,MGO,Ballast,7.839
641.0,5558.0,0.506,23.28,0.32,4.8,-1.09,Fast_Patrol,MGO,Ballast,28.008
48.0,3102.0,0.38,14.29,2.0,16.5,-0.06,Interceptor,MGO,Ballast,1.067
2887.0,5970.0,0.636,16.53,2.53,23.2,-0.99,Offshore_Patrol,VLSFO,Ballast,46.716
681.0,6794.0,0.503,21.74,1.33,8.0,1.09,Fast_Patrol,MGO,Laden,21.284
412.0,6760.0,0.509,23.99,3.77,35.7,-2.22,Fast_Patrol,MGO,Laden,43.7
370.0,6739.0,0.425,7.08,2.55,16.1,0.96,Fast_Patrol,MGO,Laden,1.483
433.0,5382.0,0.506,9.69,0.67,11.3,-0.68,Fast_Patrol,MGO,Ballast,2.941
44.0,3065.0,0.386,10.83,1.31,11.5,-0.54,Interceptor,MGO,Ballast,0.633
422.0,6661.0,0.529,17.69,0.41,7.5,-0.1,Fast_Patrol,MGO,Ballast,9.778
77.0,3136.0,0.411,29.66,3.22,34.3,-0.24,Interceptor,MGO,Ballast,14.144
738.0,6989.0,0.498,12.53,2.83,23.3,1.52,Fast_Patrol,MGO,Laden,6.018
711.0,3328.0,0.545,24.45,1.95,13.2,0.62,Fast_Patrol,VLSFO,Ballast,38.363
430.0,6365.0,0.546,15.54,2.06,12.7,1.44,Fast_Patrol,MGO,Ballast,6.854
755.0,8497.0,0.48,14.88,2.02,23.4,0.44,Fast_Patrol,MGO,Laden,9.624
57.0,2134.0,0.472,9.96,2.37,21.5,-0.32,Interceptor,MGO,Laden,0.804
704.0,5650.0,0.518,9.25,2.42,17.0,-0.3,Fast_Patrol,MGO,Ballast,3.764
58.0,2942.0,0.465,28.95,0.82,15.4,-2.08,Interceptor,MGO,Ballast,11.13
2156.0,9632.0,0.59,13.64,0.42,3.4,2.12,Offshore_Patrol,MGO,Laden,12.417
354.0,2974.0,0.502,17.93,2.86,17.8,-0.32,Fast_Patrol,MGO,Laden,11.159
2000.0,10885.0,0.594,23.72,3.38,24.6,-2.3,Offshore_Patrol,MGO,Laden,115.552
426.0,5025.0,0.419,12.96,3.41,23.9,-1.4,Fast_Patrol,MGO,Laden,7.095
1938.0,9855.0,0.64,11.62,4.21,21.4,-2.05,Offshore_Patrol,MGO,Ballast,21.738
70.0,3845.0,0.453,22.61,4.09,26.9,-1.04,Interceptor,MGO,Laden,8.422
50.0,3652.0,0.418,13.68,2.75,24.3,0.5,Interceptor,MGO,Ballast,1.146
53.0,2925.0,0.469,14.43,0.98,8.9,-2.65,Interceptor,MGO,Ballast,2.142
65.0,3938.0,0.418,16.12,0.4,7.2,1.41,Interceptor,MGO,Laden,1.544
1962.0,9354.0,0.664,7.26,1.17,6.9,-0.93,Offshore_Patrol,VLSFO,Laden,7.298
351.0,3823.0,0.493,15.36,0.26,8.0,-0.43,Fast_Patrol,VLSFO,Laden,7.198
540.0,5239.0,0.459,11.24,3.44,28.1,-0.26,Fast_Patrol,MGO,Laden,4.987
552.0,4531.0,0.505,19.0,0.47,14.9,-1.49,Fast_Patrol,MGO,Laden,17.263
552.0,7117.0,0.527,24.28,1.76,14.0,0.69,Fast_Patrol,MGO,Laden,28.686
307.0,6934.0,0.491,5.47,1.67,13.7,-1.86,Fast_Patrol,MGO,Ballast,1.431
2307.0,8317.0,0.689,24.91,3.43,28.7,1.68,Offshore_Patrol,HFO,Laden,129.45
379.0,6412.0,0.464,10.31,2.32,18.2,-1.44,Fast_Patrol,MGO,Ballast,3.175
581.0,7471.0,0.509,20.58,1.03,14.3,-0.22,Fast_Patrol,MGO,Ballast,20.247
37.0,2245.0,0.447,22.73,1.82,19.6,-0.99,Interceptor,MGO,Laden,4.451
1647.0,8487.0,0.591,9.39,1.73,10.1,1.14,Offshore_Patrol,VLSFO,Ballast,5.566
63.0,2417.0,0.46,34.39,0.67,3.4,-1.54,Interceptor,MGO,Laden,19.57
625.0,5322.0,0.598,21.25,1.43,10.7,1.51,Fast_Patrol,MGO,Ballast,19.62
2373.0,4811.0,0.614,23.89,3.1,15.0,2.41,Offshore_Patrol,MGO,Laden,77.733
49.0,4118.0,0.492,14.55,1.91,25.7,-1.84,Interceptor,MGO,Ballast,2.1
73.0,3347.0,0.422,33.26,1.36,6.8,-2.44,Interceptor,MGO,Laden,22.542
308.0,6088.0,0.413,11.77,1.96,22.5,-0.5,Fast_Patrol,MGO,Ballast,2.888
396.0,8633.0,0.509,11.58,0.51,2.9,0.01,Fast_Patrol,MGO,Laden,3.396
1384.0,10546.0,0.536,21.91,3.4,30.8,-0.44,Offshore_Patrol,VLSFO,Ballast,55.437
2267.0,8318.0,0.522,20.55,5.17,41.9,-0.5,Offshore_Patrol,MGO,Laden,78.213
673.0,6702.0,0.478,22.18,0.27,0.0,0.66,Fast_Patrol,MGO,Ballast,18.439
2378.0,11063.0,0.641,7.66,0.12,5.2,0.26,Offshore_Patrol,MGO,Laden,5.201
403.0,6699.0,0.483,17.84,1.8,24.3,-2.08,Fast_Patrol,MGO,Laden,14.028
2322.0,8041.0,0.586,5.7,0.38,7.8,-1.03,Offshore_Patrol,MGO,Laden,5.044
68.0,2827.0,0.409,11.15,1.76,20.1,1.44,Interceptor,MGO,Ballast,0.69
548.0,5079.0,0.496,13.95,1.98,18.2,0.04,Fast_Patrol,MGO,Laden,7.617
66.0,2967.0,0.476,8.39,2.52,24.5,-0.2,Interceptor,MGO,Ballast,0.574
36.0,2516.0,0.479,20.96,1.75,21.8,-1.67,Interceptor,MGO,Ballast,3.764
392.0,5500.0,0.486,6.27,0.06,4.4,0.75,Fast_Patrol,MGO,Ballast,1.374
58.0,3166.0,0.402,34.29,4.29,30.8,-0.15,Interceptor,MGO,Ballast,17.03
650.0,4796.0,0.524,20.02,2.4,17.8,-0.15,Fast_Patrol,MGO,Laden,24.944
308.0,8017.0,0.49,11.74,0.98,4.7,1.04,Fast_Patrol,MGO,Ballast,2.449
42.0,3118.0,0.38,19.55,1.14,15.4,-1.39,Interceptor,MGO,Ballast,2.796
513.0,4130.0,0.414,18.27,1.1,12.0,1.28,Fast_Patrol,VLSFO,Laden,9.06
663.0,7097.0,0.551,21.61,0.68,15.4,0.23,Fast_Patrol,VLSFO,Ballast,24.233
2108.0,8904.0,0.541,8.42,1.75,25.2,1.26,Offshore_Patrol,MGO,Ballast,5.028
59.0,3012.0,0.473,29.0,1.15,9.2,-0.47,Interceptor,MGO,Ballast,11.029
2158.0,11249.0,0.573,13.03,2.78,19.6,1.41,Offshore_Patrol,MGO,Ballast,12.579
1840.0,11405.0,0.634,20.84,2.01,14.0,-3.0,Offshore_Patrol,VLSFO,Ballast,79.547
623.0,6697.0,0.545,15.66,6.13,49.0,-1.78,Fast_Patrol,MGO,Laden,17.865
494.0,4076.0,0.476,10.83,0.85,3.2,-1.24,Fast_Patrol,MGO,Ballast,3.547
466.0,7371.0,0.502,9.93,3.09,25.2,-1.04,Fast_Patrol,MGO,Ballast,3.981
1550.0,10514.0,0.635,12.85,0.96,3.3,1.19,Offshore_Patrol,MGO,Ballast,10.177
30.0,2304.0,0.38,19.18,1.28,20.0,-2.46,Interceptor,MGO,Ballast,2.355
2100.0,5632.0,0.555,5.63,0.51,11.7,0.95,Offshore_Patrol,MGO,Laden,4.362
2028.0,6701.0,0.669,6.43,1.37,10.1,-0.15,Offshore_Patrol,MGO,Ballast,4.723
522.0,5690.0,0.549,21.21,0.72,18.3,-1.48,Fast_Patrol,MGO,Ballast,25.327
395.0,4415.0,0.541,25.51,7.16,44.0,1.98,Fast_Patrol,MGO,Ballast,34.366
538.0,6437.0,0.554,27.54,2.06,18.0,-1.75,Fast_Patrol,MGO,Laden,66.524
2369.0,10262.0,0.592,14.21,2.44,8.6,0.95,Offshore_Patrol,MGO,Laden,20.352
1943.0,7743.0,0.631,5.57,1.19,15.3,1.45,Offshore_Patrol,MGO,Laden,3.222
37.0,3159.0,0.38,30.5,5.6,36.8,-2.37,Interceptor,MGO,Laden,12.286
78.0,2682.0,0.413,29.38,3.32,23.8,-1.38,Interceptor,MGO,Laden,16.29
66.0,2408.0,0.424,25.59,2.23,13.6,1.49,Interceptor,MGO,Ballast,6.271
2064.0,9133.0,0.622,20.11,1.19,6.6,0.08,Offshore_Patrol,MGO,Laden,57.811
540.0,5013.0,0.515,23.48,4.7,30.5,0.68,Fast_Patrol,VLSFO,Ballast,32.298
2115.0,9373.0,0.62,9.9,2.07,23.9,-0.03,Offshore_Patrol,VLSFO,Ballast,9.293
500.0,5754.0,0.531,18.86,2.16,20.0,0.81,Fast_Patrol,MGO,Laden,14.375
55.0,3760.0,0.38,23.46,2.58,16.1,-1.57,Interceptor,MGO,Laden,6.455
2229.0,9461.0,0.583,14.74,4.12,18.6,0.78,Offshore_Patrol,MGO,Laden,22.965
670.0,5393.0,0.556,24.88,4.01,38.9,-0.32,Fast_Patrol,MGO,Ballast,52.713
422.0,4945.0,0.486,13.96,0.87,0.0,-0.37,Fast_Patrol,MGO,Ballast,4.591
46.0,4302.0,0.429,20.54,2.02,22.8,-1.75,Interceptor,MGO,Laden,4.093
44.0,4166.0,0.431,33.7,1.77,18.1,-1.98,Interceptor,MGO,Ballast,14.993
63.0,3390.0,0.401,21.72,2.07,16.5,-0.29,Interceptor,MGO,Laden,5.41
345.0,4574.0,0.518,25.29,3.7,24.3,1.36,Fast_Patrol,MGO,Ballast,23.34
487.0,6956.0,0.414,14.9,4.5,35.8,0.13,Fast_Patrol,MGO,Ballast,7.46
55.0,2841.0,0.501,15.11,0.89,15.8,-1.28,Interceptor,MGO,Ballast,2.216
83.0,2958.0,0.437,31.47,1.11,17.2,-0.32,Interceptor,MGO,Ballast,15.829
57.0,3243.0,0.465,24.8,1.36,18.7,-0.45,Interceptor,MGO,Laden,7.423
565.0,6390.0,0.437,18.69,3.77,20.1,-1.1,Fast_Patrol,MGO,Ballast,17.899
2379.0,7100.0,0.619,20.85,3.49,22.5,0.39,Offshore_Patrol,HFO,Ballast,62.312
537.0,6313.0,0.52,8.91,0.1,2.4,-1.27,Fast_Patrol,MGO,Ballast,2.691
61.0,2748.0,0.38,21.75,2.25,18.8,-0.93,Interceptor,MGO,Ballast,4.077
532.0,5563.0,0.526,16.44,0.47,9.2,-1.43,Fast_Patrol,MGO,Ballast,10.367
1619.0,10841.0,0.631,16.05,1.41,18.8,-1.02,Offshore_Patrol,HFO,Laden,29.873
2281.0,8056.0,0.612,22.66,0.29,6.6,1.73,Offshore_Patrol,MGO,Laden,58.428
1928.0,10062.0,0.624,21.94,1.68,19.0,-0.96,Offshore_Patrol,VLSFO,Ballast,69.923
2257.0,8627.0,0.664,8.47,1.72,13.5,-0.68,Offshore_Patrol,VLSFO,Ballast,7.269
415.0,6062.0,0.485,12.85,0.86,20.4,0.85,Fast_Patrol,MGO,Ballast,3.646
2591.0,12458.0,0.601,5.45,1.64,11.7,1.14,Offshore_Patrol,MGO,Ballast,4.157
39.0,3791.0,0.38,25.47,1.35,9.8,-0.71,Interceptor,MGO,Laden,5.266
1157.0,11607.0,0.646,22.29,1.99,18.3,1.4,Offshore_Patrol,VLSFO,Laden,49.238
2486.0,12837.0,0.612,18.12,0.19,12.0,-1.28,Offshore_Patrol,MGO,Ballast,48.1
1953.0,11975.0,0.677,23.38,0.7,5.4,0.71,Offshore_Patrol,MGO,Ballast,56.271
432.0,5117.0,0.476,13.43,2.28,17.2,-0.19,Fast_Patrol,MGO,Ballast,5.003
1658.0,8758.0,0.564,6.66,1.05,9.5,0.42,Offshore_Patrol,MGO,Laden,3.762
55.0,1779.0,0.438,15.47,0.6,3.5,0.62,Interceptor,MGO,Laden,1.37
491.0,5096.0,0.486,18.76,0.74,6.7,-0.18,Fast_Patrol,MGO,Laden,14.527
482.0,8052.0,0.508,25.28,5.02,31.7,0.53,Fast_Patrol,MGO,Laden,38.958
682.0,7061.0,0.407,24.0,0.38,14.0,0.84,Fast_Patrol,MGO,Ballast,20.964
582.0,5326.0,0.519,13.03,0.85,11.0,-2.04,Fast_Patrol,MGO,Ballast,8.259
63.0,2823.0,0.494,17.63,1.83,13.5,-1.15,Interceptor,MGO,Laden,3.302
54.0,3481.0,0.38,10.87,1.76,24.9,1.0,Interceptor,MGO,Ballast,0.558
53.0,2493.0,0.426,30.65,1.57,23.5,-2.4,Interceptor,MGO,Laden,15.044
486.0,4205.0,0.501,21.88,0.9,19.1,-1.45,Fast_Patrol,MGO,Ballast,21.889
681.0,3959.0,0.51,17.6,1.12,9.5,1.76,Fast_Patrol,MGO,Ballast,11.035
604.0,5239.0,0.495,13.01,1.36,18.3,-0.54,Fast_Patrol,MGO,Ballast,6.662
65.0,2856.0,0.38,24.97,0.47,18.6,0.15,Interceptor,MGO,Laden,6.084
1825.0,8039.0,0.672,24.74,4.73,31.4,0.4,Offshore_Patrol,VLSFO,Laden,124.141
387.0,6129.0,0.445,25.89,0.97,9.8,0.45,Fast_Patrol,MGO,Ballast,20.132
83.0,3356.0,0.391,29.73,2.96,20.6,-0.7,Interceptor,MGO,Laden,15.131
62.0,3911.0,0.428,14.52,1.87,17.3,-0.51,Interceptor,MGO,Laden,1.666
161.0,6142.0,0.456,8.71,2.22,27.5,2.49,Fast_Patrol,MGO,Laden,0.861
391.0,6178.0,0.561,23.52,2.14,18.2,-1.67,Fast_Patrol,MGO,Ballast,33.415
77.0,2224.0,0.4,34.86,0.6,5.8,-0.92,Interceptor,MGO,Ballast,16.197
69.0,2179.0,0.38,15.72,3.64,26.4,-1.48,Interceptor,MGO,Laden,2.681
76.0,2432.0,0.38,15.61,0.33,12.9,-0.32,Interceptor,MGO,Ballast,1.82
51.0,2077.0,0.38,33.82,0.84,0.0,-1.2,Interceptor,MGO,Ballast,12.553
57.0,2120.0,0.439,24.65,1.78,17.6,1.44,Interceptor,MGO,Ballast,5.651
1587.0,6956.0,0.599,24.69,1.32,11.8,1.82,Offshore_Patrol,HFO,Laden,65.06
621.0,6401.0,0.474,9.88,0.89,7.1,-0.13,Fast_Patrol,MGO,Ballast,3.532
657.0,4754.0,0.532,25.53,3.43,16.8,-1.31,Fast_Patrol,MGO,Laden,57.144
351.0,7809.0,0.457,21.59,2.38,22.4,2.1,Fast_Patrol,MGO,Laden,12.301
629.0,5763.0,0.499,15.69,2.02,15.7,-1.0,Fast_Patrol,MGO,Ballast,10.377
57.0,2416.0,0.444,33.0,1.42,15.8,0.17,Interceptor,MGO,Laden,14.48
68.0,3740.0,0.444,23.69,2.37,13.6,0.35,Interceptor,MGO,Laden,6.559
72.0,2813.0,0.384,12.39,2.96,13.3,-1.27,Interceptor,MGO,Laden,1.454
624.0,6354.0,0.482,6.78,1.05,5.2,-0.6,Fast_Patrol,VLSFO,Laden,2.677
717.0,5213.0,0.489,9.14,0.56,7.2,2.13,Fast_Patrol,MGO,Laden,2.381
664.0,6374.0,0.486,8.79,0.47,0.0,0.23,Fast_Patrol,MGO,Ballast,2.597
712.0,8492.0,0.558,22.52,3.84,28.8,0.5,Fast_Patrol,MGO,Ballast,30.894
2203.0,9479.0,0.704,10.36,0.66,17.3,0.88,Offshore_Patrol,MGO,Laden,9.3
62.0,3019.0,0.46,16.72,0.66,0.0,0.42,Interceptor,MGO,Ballast,1.815
609.0,4813.0,0.577,19.31,2.91,18.9,1.12,Fast_Patrol,MGO,Ballast,16.875
605.0,4661.0,0.51,10.01,1.74,14.6,0.56,Fast_Patrol,MGO,Laden,3.758
510.0,4963.0,0.483,13.46,4.97,33.8,-0.25,Fast_Patrol,MGO,Laden,8.11
648.0,5600.0,0.447,12.11,1.22,18.9,3.0,Fast_Patrol,MGO,Laden,3.133
390.0,5374.0,0.444,20.01,1.74,13.3,-0.8,Fast_Patrol,MGO,Laden,14.485
73.0,2427.0,0.448,30.77,1.41,12.0,-0.55,Interceptor,MGO,Laden,15.032
533.0,4751.0,0.558,12.6,3.79,25.9,1.58,Fast_Patrol,MGO,Laden,5.072
1586.0,9044.0,0.637,6.17,1.62,17.1,0.87,Offshore_Patrol,MGO,Laden,3.601
615.0,5940.0,0.441,22.68,1.4,21.6,-0.57,Fast_Patrol,MGO,Ballast,25.733
2482.0,8923.0,0.654,12.44,1.51,14.0,-0.66,Offshore_Patrol,MGO,Laden,21.744
719.0,7873.0,0.482,20.98,0.1,13.3,-0.07,Fast_Patrol,MGO,Laden,23.836
493.0,5820.0,0.506,10.58,0.33,7.4,0.31,Fast_Patrol,MGO,Ballast,2.729
666.0,5884.0,0.396,12.45,0.79,3.4,-0.07,Fast_Patrol,MGO,Laden,4.996
